CLICKS, MaxCPM5
5,51.1509
7,89.7129
5,85.9353
4,54.8647
7,54.8246
5,135.1960
12,140.9112
4,69.8162
4,32.2096
8,112.4438
6,94.1324
4,47.1032
2,24.6346
9,87.6424
6,104.5661
5,42.5713
4,46.5549
2,18.6047
4,50.5817
5,92.1093
4,55.0459
6,66.1959
6,64.8228
4,39.7825
5,41.7304
9,103.3414
6,74.0741
3,35.8123
7,60.7287
10,160.8579
5,102.2147
3,123.6094
5,96.8992
5,55.0156
5,45.2420
3,56.7322
3,27.8500
6,62.0604
2,35.1617
4,24.9729
8,123.6094
6,97.4659
3,31.6189
5,100.7049
6,62.5130
7,89.4721
4,43.6999
3,38.2409
3,35.0918
4,26.7594
4,32.4640
5,37.7881
5,103.0928
8,300.9027
4,40.9333
7,110.2536
4,65.6312
4,41.0846
10,162.6016
1,29.7767
4,25.0229
7,145.8435
5,70.5716
3,22.7635
7,70.5219
3,36.4564
10,144.3001
7,113.5503
5,47.6115
9,250.0000
2,36.6479
5,63.2644
3,64.6134
7,99.4036
7,188.3239
5,74.7570
4,58.3771
5,49.4071
3,34.7383
5,86.6551
6,40.3660
7,61.8302
10,130.9472
4,68.1044
3,25.7754
4,28.2646
5,40.2199
4,50.1840
4,28.6533
6,74.2023
6,59.3589
3,58.0271
7,85.7633
4,39.0117
3,42.1526
5,32.2928
6,59.2651
4,64.7948
5,73.7463
9,113.8088
9,337.8378
5,174.0139
6,58.8005
4,49.5540
9,151.4387
4,64.3639
5,35.7228
6,116.5954
5,80.1068
6,44.8699
6,100.4352
3,35.7824
4,34.6021
2,30.3429
11,201.0724
2,48.1386
7,53.4855
5,53.9568
5,40.4422
3,73.6196
6,71.4116
4,41.8585
5,53.2860
10,131.0044
2,29.4320
3,28.7522
6,123.8135
2,38.6349
5,38.5802
5,91.1577
4,32.0376
8,62.3182
3,52.4017
3,24.2581
3,53.9374
8,99.6016
8,80.9062
2,33.0106
2,20.3735
0,0.0000
11,101.2829
2,84.2933
2,27.2876
6,91.3242
5,100.3009
2,21.9459
5,49.1642
5,40.6725
4,58.1170
5,37.2347
4,58.0720
2,26.098
3,38.8098
4,43.6237
1,19.1693
1,15.5183
2,9.8840
3,24.0346
2,25.7422
3,19.7355
2,23.2450
5,43.1220
3,70.4391
2,26.1165
5,40.9277
1,35.4526
2,16.6085
7,58.4567
3,42.9062
3,26.5322
6,33.0578
2,50.8216
3,23.2847
6,64.0205
8,98.2640
4,37.7786
