CLICKS, MaxCPM7
5,56.3789
5,61.9853
10,228.0873
8,112.7396
7,84.5513
2,86.8594
5,55.7369
3,39.6309
7,99.0239
10,152.3727
4,85.0960
5,56.0718
8,145.4697
5,76.8977
6,128.9134
6,59.1116
4,100.9810
8,108.3088
5,111.2524
4,69.7420
3,59.9469
4,43.8927
2,40.7095
5,50.9128
3,40.4437
5,88.2279
5,63.4690
3,40.4741
4,47.4126
4,58.8879
9,161.0306
6,93.0233
1,52.2622
8,98.8142
6,65.9879
6,76.5195
5,80.6452
3,100.2578
5,54.7474
7,120.0686
2,65.2924
4,38.0662
5,61.5709
5,84.3475
7,98.8561
7,136.8256
3,71.7066
6,57.4383
3,52.7744
5,56.8228
3,56.6802
4,56.4744
6,58.5089
4,74.5792
1,30.9433
9,123.4133
6,123.9596
1,47.9814
5,29.7303
5,95.7723
2,56.4516
5,48.1795
7,107.1647
4,87.4891
4,73.5758
7,119.8630
3,74.6428
4,42.0496
4,51.1285
4,50.4468
9,137.1205
4,120.8981
2,49.6278
4,35.1741
3,52.5407
3,41.1813
9,144.2704
7,122.7855
1,63.2340
6,47.2175
9,220.4724
4,105.5807
4,66.1313
4,58.3188
6,87.0214
7,106.9355
4,94.8253
5,66.6413
5,58.3236
7,88.5292
1,35.6125
8,107.4939
6,71.3267
11,257.4476
9,176.7230
4,79.3291
9,127.9708
2,50.0751
6,59.3774
5,134.6413
5,87.8735
5,67.1077
3,62.0677
3,41.8535
5,56.1933
6,88.2279
3,45.5137
6,66.4263
1,35.7910
5,43.5378
5,60.3292
11,229.2827
5,175.2629
7,134.6413
10,116.1440
8,196.9058
9,183.4382
5,146.7813
6,80.5338
2,60.3969
9,116.8419
7,114.5475
7,115.0370
6,153.4078
6,71.1599
7,150.7971
3,70.8072
5,61.2263
5,62.5167
10,139.8881
2,61.0607
7,84.1953
7,112.1795
8,90.7088
4,75.8397
7,95.8248
8,101.1853
6,236.8866
7,191.4137
3,70.3376
1,32.1440
4,37.7033
7,100.3584
2,76.6871
4,53.3130
5,51.6110
5,75.4229
5,62.9780
2,41.6691
8,83.9832
6,112.9397
4,63.2454
5,66.5716
0,0.0000
4,33.6231
8,133.4350
4,52.3795
3,56.8643
6,81.3954
2,67.9150
6,73.9098
6,167.6245
6,65.9382
5,97.0201
8,101.1268
0,0.0000
8,78.7845
4,145.5604
2,43.4945
6,81.1688
1,37.5980
4,35.6888
4,41.6146
1,41.9790
5,47.6482
6,78.2385
7,107.2961
3,70.1966
4,43.4486
5,88.4732
7,196.3534
8,170.3163
6,122.2921
3,61.1140
6,50.6036
4,88.5180
5,65.5738
8,131.6284
7,109.5976
5,112.5764
7,150.3436
4,46.5302
5,62.1394
5,65.5369
7,105.7402
3,84.8588
3,44.2842
6,58.7939
10,125.9446
3,110.2536
6,54.1838
6,114.6413
6,72.3290
6,135.7642
8,100.0715
10,192.6252
5,76.8724
1,52.0137
4,39.5034
8,233.8009
5,74.7464
1,32.0234
4,39.0429
4,47.4480
2,40.7048
7,123.1094
2,85.9212
6,61.7447
2,51.4819
3,37.9280
4,48.6212
3,45.7188
5,63.8511
7,157.1974
7,79.4461
8,114.4539
6,97.3710
4,83.9429
4,45.6740
4,59.1466
3,38.1430
2,41.2955
5,42.4474
7,88.3838
6,110.2536
5,92.7890
1,51.8557
4,39.4255
2,32.0689
8,157.7998
4,108.7463
7,72.8787
6,116.7445
7,91.0984
5,89.2743
6,70.0911
4,72.1203
3,46.5859
3,42.2501
5,51.3385
3,71.0083
5,60.7692
3,42.9949
7,108.8986
2,83.5821
1,45.0741
6,38.3709
6,105.5489
9,102.4440
5,108.0414
2,42.9106
4,41.1886
6,56.2520
5,71.7802
2,39.2773
2,34.9598
9,158.4427
8,122.3135
11,248.9331
6,132.6763
7,103.7498
9,149.3493
3,111.8926
5,44.9294
2,45.4575
4,37.5577
12,254.1757
5,75.1880
5,94.4924
6,68.3928
9,222.3634
6,83.0466
6,88.8099
5,73.9958
7,92.0689
5,86.7518
6,154.3890
6,81.3859
4,71.1021
3,47.7262
8,116.3177
10,309.0508
3,93.2960
3,49.0574
6,92.3727
10,149.7326
7,170.8567
7,139.7763
7,112.1615
5,104.8532
11,211.2251
3,108.5945
7,102.0706
9,173.9563
6,110.0456
6,89.0132
4,67.6329
6,73.6997
6,138.7787
3,60.9809
8,84.0235
4,115.1505
9,200.8032
2,143.2665
7,75.5206
2,66.2628
5,45.0450
4,63.0460
9,161.2903
1,96.5118
5,51.1098
2,42.7272
1,29.6271
4,25.3908
2,34.3558
3,43.1699
4,43.6273
3,56.7031
5,42.3114
2,55.7103
8,116.9982
5,169.5736
9,161.4763
4,126.6510
4,59.8444
4,64.3382
6,59.8649
2,61.9908
3,44.9467
10,122.3562
8,274.9411
3,73.5758
7,73.2524
2,59.2217
4,48.6889
5,61.5276
7,170.6901
7,98.9679
4,92.2388
6,73.8942
2,75.6675
2,42.4835
5,39.9429
7,91.1458
4,91.1340
4,57.1382
7,82.0922
5,77.5795
3,58.4991
6,59.6303
7,104.4309
3,114.7729
2,50.8721
7,150.0214
5,82.9876
6,93.7709
8,203.4292
7,87.9066
9,153.3742
4,157.1268
3,61.9140
5,49.3375
4,45.2021
5,113.6179
6,55.9195
7,102.4440
7,100.7194
4,84.9824
8,120.4819
9,158.8382
3,61.7720
8,114.2111
5,88.6525
2,52.2817
10,175.8352
4,108.4095
3,50.0823
4,49.3027
4,44.8775
7,110.0629
10,159.7080
1,55.2094
5,53.1996
6,69.4031
4,82.2562
3,50.6659
5,57.6321
8,103.6423
5,124.7994
11,204.5587
4,138.9165
4,59.4530
4,50.4141
5,69.4444
4,68.5670
4,49.8824
6,77.5451
4,76.5195
5,47.3133
1,59.5593
1,27.2268
5,28.7734
9,119.3928
4,52.2076
4,66.7366
5,65.6476
6,80.0732
2,72.8484
3,47.6937
5,57.8035
7,85.3138
5,134.4602
8,125.2236
6,95.2381
10,187.3662
8,170.0680
5,100.6470
5,65.2073
5,59.3472
4,103.5809
4,59.3271
6,48.2825
3,125.5380
4,40.5680
3,53.2968
7,101.0539
4,61.4089
7,118.3632
6,134.2539
5,60.2877
7,103.2448
5,111.6427
5,68.4396
5,73.0308
7,86.4304
1,95.5501
8,115.6642
5,93.7082
3,59.6557
2,47.2207
4,36.8479
10,148.9045
0,0.0000
5,40.2276
6,71.3776
7,103.2144
4,54.3225
5,59.2668
5,68.1730
4,70.5716
2,44.6542
1,32.7424
5,34.6552
9,159.1994
5,86.5373
6,64.3678
6,150.7646
5,64.9833
1,36.5879
5,36.2544
6,91.8876
6,72.3664
5,82.7521
7,85.2100
8,137.2549
4,70.6571
4,61.7393
8,114.6226
9,115.0181
4,113.9508
4,42.2731
10,171.5686
4,130.8900
2,51.2295
5,57.6416
4,47.5414
3,76.1615
2,50.4832
5,36.7126
7,141.4713
7,79.5997
2,51.5426
5,86.9565
7,117.2529
4,71.4505
5,55.7813
3,51.7713
3,46.3177
3,36.5707
6,62.5614
7,105.7242
2,73.0460
6,49.3340
5,79.9087
3,49.1815
7,72.4563
6,99.6867
8,156.0410
8,123.8062
7,130.6458
4,79.1408
6,63.9737
7,130.8656
6,99.1923
7,90.1017
3,64.5876
3,41.4643
7,79.5726
3,96.9663
5,47.8502
7,102.8655
3,66.7493
6,61.3067
8,106.1410
8,144.0922
5,67.8163
4,112.7577
10,161.6628
8,160.4033
4,110.6544
6,55.6527
7,97.7108
5,68.9791
2,54.3099
5,47.5867
6,87.8514
4,74.2469
6,77.4679
2,51.4819
4,34.1580
5,83.2342
6,64.9652
4,84.7868
6,63.1769
12,154.7988
4,99.0660
2,40.3458
7,81.3670
6,115.4544
4,61.3389
7,79.4732
8,127.1340
8,122.0363
4,88.4062
5,55.6129
8,130.1599
6,91.2885
5,126.7427
4,51.0874
5,60.7481
8,195.6400
5,71.0732
7,108.3088
7,102.9412
4,95.6676
5,42.2476
4,137.9039
10,148.6515
6,136.9595
5,68.8502
4,53.8130
5,62.0898
9,108.5440
4,88.7199
3,59.9212
6,53.5660
7,184.2105
5,55.5115
3,107.3126
5,43.9754
3,63.6769
7,136.8524
10,150.7971
5,122.4633
5,51.1397
3,127.8305
6,51.5806
3,75.7904
3,44.9669
2,25.5577
4,46.7071
14,263.4550
3,89.3199
1,41.3101
2,25.9933
7,78.4490
7,120.0480
5,118.9869
8,152.0087
4,89.7666
2,41.6816
2,27.0709
4,29.0155
5,78.6782
6,62.6959
5,72.0461
4,82.7619
3,41.9664
5,54.5852
2,78.6959
6,45.9137
6,101.6703
4,70.3518
4,59.0767
11,274.8331
3,115.7216
7,120.4197
3,69.8254
7,94.7611
5,73.0842
5,56.6251
5,120.7313
2,54.7003
5,49.2645
4,58.6707
5,57.9422
4,121.4645
1,37.1629
7,98.3146
6,85.2827
7,81.9960
7,97.9980
6,103.9964
3,46.3269
3,46.7352
7,130.8900
4,85.4597
5,83.7721
0,0.0000
7,79.6450
3,83.8223
8,111.5716
7,99.8146
4,83.1947
5,59.0817
2,52.0253
4,49.0574
5,66.1063
4,77.3994
4,57.8847
6,47.1032
1,36.3259
7,135.2657
6,70.6215
7,90.9445
10,122.8717
1,115.1884
1,35.9343
4,27.9051
7,90.5446
4,62.7859
12,168.8374
4,126.7198
6,73.2524
6,144.0626
7,73.3676
2,84.1953
4,49.1400
2,36.6185
3,36.6531
7,158.4069
2,84.2460
3,41.3052
9,109.0852
5,107.1976
1,60.6638
7,81.5281
5,55.5556
3,59.7474
5,101.5228
7,94.2253
7,87.6315
4,78.0901
3,45.5818
2,34.1280
4,35.8331
6,65.2255
7,90.2760
9,118.2432
10,222.7171
4,153.2399
4,52.9381
5,71.3921
4,42.4757
5,105.4693
11,161.1047
6,109.4948
7,84.3780
6,175.8352
10,203.1930
5,70.9651
6,150.2791
5,60.7956
3,84.2561
7,102.2794
7,114.0808
5,88.3615
9,150.4729
4,123.1311
5,57.3488
6,66.5652
8,130.3053
3,63.5670
6,73.1300
4,81.7184
4,48.9510
4,70.0841
2,41.6840
4,33.5410
4,52.5881
4,56.4972
7,105.2315
5,68.6207
4,69.3001
5,56.9986
3,48.1034
6,84.2561
2,45.2986
7,84.5206
6,90.3576
5,74.3100
3,62.8761
4,52.6831
4,47.5737
6,67.8689
4,96.5517
1,47.6417
3,28.3734
6,71.0227
4,84.1548
7,122.4847
4,76.7628
6,73.3522
3,66.8960
6,85.4597
4,71.6039
5,64.9230
5,71.1021
4,52.8461
11,163.0941
9,162.7150
2,106.2538
5,43.0557
7,86.2281
11,222.0108
6,70.6571
5,96.5118
10,131.2090
4,164.1266
6,73.9723
8,131.2090
5,147.3995
5,74.3889
7,83.6920
5,92.7152
4,86.4198
4,48.4832
4,46.7196
9,176.4558
5,72.4113
4,76.5613
3,51.3046
6,55.5247
5,66.8960
0,0.0000
1,29.9581
1,20.8216
3,20.5224
2,19.6607
3,28.5260
6,77.4336
9,132.5758
6,104.7277
6,70.2177
6,105.8681
5,71.1889
2,38.2180
3,49.5786
7,90.3342
3,75.4392
1,44.4247
5,31.2667
3,60.5379
7,74.9144
7,120.9817
6,98.8003
5,63.9269
7,101.7442
5,222.8590
8,110.2189
1,44.7227
4,39.7343
7,84.0740
1,69.1563
6,47.4641
10,174.6507
2,46.0103
5,84.5002
1,58.2217
3,35.4448
4,40.2206
8,144.0922
7,186.1207
6,76.0704
6,95.9561
5,62.9950
4,61.9853
2,45.3515
7,79.1318
2,44.4247
5,67.0049
6,65.5738
3,57.0404
10,168.1884
7,217.5264
5,65.8080
2,84.2764
1,43.5459
6,40.4484
4,114.5475
7,150.4082
4,108.4599
8,127.3422
10,381.6794
6,110.8823
5,82.8991
6,78.7845
3,58.1058
1,35.6543
3,28.3194
7,88.0392
3,48.1662
6,193.0502
3,67.5154
6,74.4839
7,130.1115
1,81.0373
9,123.8938
4,94.2000
2,42.9923
2,29.9388
6,79.9726
3,70.3306
5,43.3356
6,68.8028
1,44.3459
5,35.5186
8,145.2282
6,101.9814
12,224.7191
4,117.1548
2,45.2957
5,48.0703
3,64.2084
1,40.5139
5,36.6857
6,84.0437
3,73.1605
5,51.8173
2,51.0316
5,66.2377
6,76.3192
6,67.9480
7,123.0661
3,67.5806
3,44.9698
5,107.8250
6,63.6653
3,76.1532
5,45.8986
5,90.7088
3,59.1816
5,61.2745
10,116.1055
10,168.1076
5,123.0229
9,104.2287
6,108.3424
5,63.1199
6,122.6779
6,68.2062
7,89.2061
2,57.9950
4,40.5280
4,65.4328
7,95.2900
4,137.8224
3,51.7522
7,80.3951
5,68.2394
3,67.2818
6,50.7320
3,95.7985
4,49.0918
8,129.6536
6,87.0863
7,123.0445
10,278.3300
5,78.9444
5,79.0335
5,71.0660
9,134.7709
3,82.6837
7,174.3896
2,88.4508
3,36.5612
7,74.3810
2,66.7175
7,254.4529
6,56.5200
3,98.1905
6,61.1567
6,96.1274
8,116.4144
4,67.9282
1,32.5385
7,119.9657
5,75.7084
5,68.5200
6,79.0692
9,123.1311
10,244.9265
5,102.4590
9,102.3691
4,162.6772
4,62.4498
9,203.0162
3,66.4263
6,78.0466
10,144.0922
7,108.9325
8,110.7595
6,110.9878
6,65.0437
10,180.9253
4,113.2320
7,93.3707
5,101.6555
4,60.2410
7,93.9850
3,86.0903
8,221.4489
6,77.3310
4,67.2624
9,131.7523
4,110.0456
5,52.0523
4,45.9438
6,101.2292
7,91.7071
6,89.1379
4,62.4498
5,61.8265
3,63.3255
5,81.7662
7,97.4523
7,150.7321
7,92.2874
2,74.4364
7,99.2908
5,83.7220
2,47.4930
7,120.8981
2,79.3921
4,42.2527
3,44.2338
6,89.8703
3,75.6266
4,46.2199
0,0.0000
2,28.1645
1,19.1225
3,17.8863
6,99.3049
4,69.5549
4,41.5012
9,275.8077
6,165.6805
6,85.8580
4,87.3362
7,89.1833
2,99.9714
10,133.6898
5,136.3991
4,66.9216
5,77.2116
5,66.3696
5,63.1142
2,37.7115
10,175.9678
5,129.5816
5,65.3961
7,102.7749
4,93.4081
5,48.8793
1,27.2437
2,37.4091
5,40.7759
4,91.5392
3,62.6342
2,36.2225
4,31.6771
1,31.6027
6,50.0357
4,58.7988
6,59.3120
3,71.8317
9,209.3301
2,113.1039
8,83.6320
5,88.2835
6,117.4694
3,51.1808
5,57.0776
6,60.5484
5,106.9029
6,71.9646
9,200.8032
9,136.5055
4,111.8211
0,0.0000
3,30.1698
6,128.8660
6,56.3834
4,70.9795
1,53.7511
5,37.2658
5,61.9579
6,71.9351
6,69.8185
7,108.0414
6,136.0544
3,81.3954
3,37.2360
5,53.0826
6,83.7621
4,61.0820
7,79.3021
4,89.6976
4,56.7629
2,43.5053
8,117.4694
7,129.1990
4,68.2527
5,67.6198
2,60.0910
5,39.7705
6,85.2204
2,57.9758
8,93.6204
5,88.2390
3,63.5382
1,34.7809
5,47.3581
6,46.3484
6,133.0798
6,100.7049
6,84.9515
6,103.0928
7,125.5380
4,71.9055
4,68.8299
9,173.4820
4,91.9359
2,40.2045
4,31.4310
6,80.2108
5,92.9491
2,43.1939
5,63.6364
6,85.9951
8,148.0541
3,67.1721
3,53.0705
4,38.4615
7,78.1686
6,172.2865
5,75.0831
5,61.6360
3,55.6174
6,106.4963
4,80.2108
5,62.1614
4,57.5374
6,68.0868
3,77.6828
2,40.6977
1,33.4880
2,21.4948
2,20.1886
4,39.9521
4,40.5492
6,69.9091
8,160.7717
3,65.3839
6,67.8229
4,57.0730
10,127.1571
7,128.5819
10,143.1786
8,200.1716
2,59.1566
7,99.3754
10,130.5483
6,167.3040
9,215.9161
4,93.3085
6,63.1712
5,112.9214
4,52.8501
6,92.5559
13,353.5354
4,172.7968
6,66.5842
4,68.5737
5,77.2286
6,74.9946
7,91.8997
3,90.5563
4,51.2783
1,29.8597
5,38.0704
9,163.3987
5,90.2294
4,68.3727
8,117.1352
5,111.9821
9,96.6450
1,53.1390
7,87.7083
3,83.0861
3,42.2552
8,133.1558
4,107.3455
3,36.8324
7,103.3515
4,98.7028
9,212.7660
2,106.4153
3,43.0002
7,84.3069
5,99.7720
3,49.1056
4,43.4189
2,35.1564
7,102.5942
2,42.1179
7,242.9712
7,90.2993
4,55.9776
6,127.8772
10,219.4357
6,111.5716
5,63.6769
4,71.9498
6,79.1676
7,95.0958
1,54.4535
6,45.0190
4,103.5656
5,42.9923
4,82.9777
10,158.2278
1,53.8544
3,44.9380
5,104.2908
5,66.5273
6,76.8134
4,63.0006
3,63.1997
6,70.3801
5,133.4096
1,44.9179
1,30.9830
8,101.8478
10,218.1365
6,116.4338
4,118.0239
4,50.6109
2,48.2625
4,34.9301
4,45.3573
5,62.8705
4,52.9421
8,104.4932
10,172.4563
7,97.8610
5,96.8858
4,51.1696
4,57.6986
7,139.6927
4,52.7824
4,66.0004
1,45.1992
2,32.5233
7,162.7150
2,41.6146
4,36.1869
7,102.4890
5,147.1825
2,45.8385
6,53.2481
7,162.0370
2,46.6169
3,44.4642
5,46.3976
11,149.1901
4,64.9110
5,72.4713
3,47.1063
1,37.2598
2,29.2459
6,52.6158
2,48.3492
6,61.1354
5,102.5791
2,63.1029
5,60.7956
9,203.5475
5,73.1071
4,75.7166
9,195.3670
4,115.5306
6,88.4620
5,63.6537
0,0.0000
5,34.8120
4,71.6552
4,50.1145
2,35.2060
2,28.8339
5,68.5737
11,165.9161
10,194.6607
6,133.0545
4,60.3448
3,46.4191
6,62.9100
1,60.9331
7,95.3808
4,112.4679
4,58.4844
3,45.4103
5,49.8966
7,84.3678
4,118.3032
3,46.1985
7,90.8737
4,68.9791
7,101.6998
2,66.8513
5,49.7406
9,122.9148
5,123.4133
4,53.5168
5,55.9821
2,42.4860
8,114.7165
4,80.2200
7,126.1716
8,119.9657
2,103.7037
5,49.9929
5,59.7576
6,70.9939
8,110.4275
3,69.4376
5,74.0349
6,72.9167
6,73.0689
7,90.8737
3,97.2087
8,118.9667
3,53.7222
6,93.5079
4,59.0468
6,98.4944
1,50.9684
7,116.9982
7,184.6966
6,94.4160
2,61.4682
2,47.4190
6,46.8259
3,48.3526
8,95.5762
3,134.0996
1,38.6676
7,87.2818
1,103.6116
6,44.8143
4,153.2064
4,55.9016
7,80.9249
5,85.7528
4,61.6143
6,70.7857
3,93.0851
6,51.6262
6,123.0012
6,78.6429
7,85.4388
8,104.9948
6,98.0804
6,99.6016
5,79.3291
4,64.5876
6,69.7489
8,84.0437
12,242.7184
7,156.0062
6,73.6067
9,118.1834
6,197.0166
4,73.3676
8,91.3600
4,74.3179
4,64.1143
5,72.6593
7,158.4069
5,77.2286
2,58.8879
4,46.5921
3,42.8397
6,80.7848
6,95.4459
5,80.3766
4,70.5859
10,154.4572
7,113.7841
6,163.4368
4,66.5906
7,112.3776
7,83.9933
7,75.4067
6,207.4689
2,50.0536
2,38.1367
6,44.6542
3,70.9148
6,75.3255
3,66.7684
6,65.4756
4,69.2658
5,47.2654
3,64.0674
6,73.9254
5,64.0205
5,99.5025
4,59.2317
3,41.5726
6,60.6218
3,72.1352
4,62.3108
5,43.1194
7,102.2644
6,100.8936
4,68.9248
3,40.4999
4,53.1551
7,114.1553
2,74.1054
3,42.0446
1,27.8419
6,45.3515
5,95.8510
3,50.8980
5,63.3828
7,104.3219
4,75.1234
3,45.7666
6,65.1587
5,81.8713
4,50.1217
9,202.7810
5,113.3603
4,72.4563
6,57.8082
2,71.2106
5,43.7801
3,71.5673
4,47.4030
2,32.8161
3,40.6268
4,37.6324
3,51.9944
2,45.6532
6,109.2385
2,75.7658
2,31.6728
8,124.7549
3,68.7961
5,57.7510
4,68.8638
2,52.8981
8,246.4789
2,78.3085
7,86.8810
2,82.8402
6,72.8181
3,76.0539
4,46.7977
3,55.8080
8,162.3000
3,147.5859
6,61.7938
9,220.9596
3,121.1282
1,33.6749
10,122.3348
4,97.0874
2,42.9421
8,82.3529
4,82.8500
0,0.0000
3,28.9424
5,70.8574
2,69.2658
3,42.7090
2,30.2115
3,29.6334
4,49.2854
5,55.8615
4,83.0663
5,60.8802
7,121.6968
3,66.5842
5,61.3551
5,87.2709
3,51.3347
4,41.2007
4,50.7026
4,61.7502
4,56.1708
7,162.8286
3,119.8835
6,72.2171
2,56.7215
2,34.4709
4,37.7949
5,54.4917
7,108.6282
3,61.8648
10,172.4138
3,75.2041
5,58.3528
3,50.0930
4,55.0704
7,100.0858
3,89.0585
6,59.2267
9,161.9246
4,79.7448
5,64.4983
6,80.0366
7,98.0942
5,80.3029
9,171.2748
4,79.0692
4,75.9219
13,322.4321
3,128.1347
5,53.6975
8,122.4633
6,129.4379
5,87.0863
4,69.7420
5,63.1029
2,66.3633
6,60.2825
7,84.8588
1,44.0113
8,92.9245
2,78.9355
3,44.0003
3,31.7878
3,41.0124
7,90.2178
2,61.2102
5,42.1738
7,115.4163
5,110.3405
3,55.6704
7,113.6364
3,137.8224
6,64.2438
5,81.7280
5,69.1290
7,90.1946
4,82.7619
4,57.3488
10,163.4368
1,156.9507
6,55.4719
3,85.6688
5,47.5737
3,103.8268
1,53.7552
5,30.6212
6,92.5192
8,110.4972
7,124.9108
5,54.6875
3,94.7354
7,85.7633
2,87.4672
5,42.9185
3,70.1122
4,55.8615
2,36.5268
3,40.7213
6,51.3648
3,120.8564
2,51.0725
2,33.2810
4,30.9872
7,76.7039
8,163.2463
3,57.3535
8,118.3632
6,73.9254
6,87.0106
5,115.1695
2,39.6241
7,122.3990
6,98.3146
11,178.7538
4,101.3025
4,54.0123
4,43.4351
9,167.8255
2,61.4412
3,45.0566
7,84.3374
5,101.6998
5,75.7822
2,38.5866
3,35.0193
2,44.6172
3,30.4825
6,53.7387
5,80.0732
5,74.5792
5,61.6523
3,71.9942
2,36.7030
9,124.0695
7,131.3814
3,99.9429
7,93.8338
3,86.3558
1,36.1234
5,44.7742
